HTML,,,
,Garantizar vacaciones adecuadas,,
,Mejorar la productividad,,
*,Reducir el riesgo de accidentes y lesiones,,
,Aumentar los beneficios de la empresa,,
<p>Qué componente no es necesario incluir en un programa de aseguramiento de la calidad?</p>,1,"one, shuffle","Un programa de aseguramiento de la calidad debe incluir inspecciones regulares, revisiones de cumplimiento y auditorías de seguridad, pero no incluye evaluaciones de rendimiento de empleados que no estén relacionadas con la seguridad. Referencia: página 10-10."
*,Evaluaciones de rendimiento no relacionadas con la seguridad,,
,Inspecciones regulares,,
,Revisiones de cumplimiento,,
,Auditorías de seguridad,,
<p>Cuál es la función principal del mantenimiento de registros de seguridad?</p>,1,"one, shuffle","La función principal del mantenimiento de registros de seguridad es documentar incidentes, capacitaciones y cumplimiento de normativas para mejorar la seguridad laboral y cumplir con las regulaciones. Referencia: página 10-3."
,Controlar la asistencia de los empleados,,
*,<p>Documentar lesiones y enfermedades relacionadas con el trabajo</p>,,
,Calcular los salarios,,
,Gestionar las vacaciones,,
<p>Cuál de las siguientes no es una política incluida en un programa de seguridad?</p>,1,"one, shuffle","Un programa de seguridad incluye políticas sobre abuso de sustancias, uso de equipos de protección y procedimientos de emergencia, pero no incluye políticas de marketing. Referencia: página 10-2."
,Políticas de abuso de sustancias,,
,Procedimientos de emergencia,,
,Uso de equipos de protección,,
*,<p>Políticas de marketing</p>,,
<p>Qué aspecto no es considerado en el establecimiento de un programa de seguridad?</p>,1,"one, shuffle","El establecimiento de un programa de seguridad considera la evaluación de riesgos, capacitación en seguridad, y el mantenimiento de registros, pero no considera la promoción de productos. Referencia: página 10-2."
*,Promoción de productos,,
,Evaluación de riesgos,,
,Capacitación en seguridad,,
,Mantenimiento de registros,,
<p>Cuál es un componente crucial de un plan de acción de emergencia?</p>,1,"one, shuffle",<p>Un componente crucial de un plan de acción de emergencia es la designación del nombre que esta a cargo del administrador del plan para garantizar que todos sepan qué hacer durante una emergencia. Referencia: página 10-3.</p>
*,<p>Designación del título del cargo del administrador del plan</p>,,
,Informe financiero,,
,Plan de marketing,,
,Estrategias de ventas,,
<p>Qué no se requiere en un plan médico de emergencia?</p>,1,"one, shuffle","Un plan médico de emergencia requiere procedimientos de primeros auxilios, números de contacto de emergencia y ubicación de equipos médicos, pero no requiere un análisis de mercado. Referencia: página 10-3."
*,Análisis de mercado,,
,Procedimientos de primeros auxilios,,
,Números de contacto de emergencia,,
,Ubicación de equipos médicos,,
<p>Qué no incluye un programa de seguridad en la obra?</p>,1,"one, shuffle","<p>Un programa de seguridad en la obra incluye políticas de abuso de sustancias, procedimientos de emergencia, equipo de protección personal y mantenimiento de registros para asegurar un ambiente de trabajo seguro, mas no incluye políticas de abuso de poder. Referencia: página 10-2.</p>"
*,<p>Políticas de abuso de poder</p>,,
,Procedimientos de emergencia,,
,Equipo de protección personal,,
,Mantenimiento de registros,,
<p>Cuál de las siguientes no es una función del equipo de seguridad?</p>,1,"one, shuffle","El equipo de seguridad incluye herramientas y dispositivos para proteger a los trabajadores de lesiones, pero no se utiliza para medir la productividad de los empleados. Referencia: página 10-2."
,Proteger a los trabajadores de lesiones,,
,Proveer herramientas de protección personal,,
,Reducir el riesgo de accidentes,,
*,Medir la productividad de los empleados,,
<p>Cuál es el propósito de las políticas de abuso de sustancias en un programa de seguridad?</p>,1,"one, shuffle","Las políticas de abuso de sustancias están diseñadas para garantizar que los trabajadores no estén bajo la influencia de drogas o alcohol, lo que podría poner en peligro su seguridad y la de los demás. Referencia: página 10-2."
,Regular el uso de equipos de protección,,
,Controlar el uso de herramientas,,
,Garantizar el uso adecuado de materiales,,
*,Prevenir el uso de drogas y alcohol en el trabajo,,
<p>Cuál de los siguientes no es un objetivo del plan de acción de emergencia?</p>,1,"one, shuffle","El objetivo del plan de acción de emergencia es garantizar la seguridad durante una emergencia, incluyendo procedimientos de evacuación y designación de responsabilidades, pero no incluye la gestión de proyectos. Referencia: página 10-3."
*,Gestión de proyectos,,
,Procedimientos de evacuación,,
,Designación de responsabilidades,,
,Métodos de comunicación,,
<p>Qué no es una parte esencial del mantenimiento de registros en un programa de seguridad?</p>,1,"one, shuffle","El mantenimiento de registros incluye la documentación de incidentes, capacitaciones y cumplimiento de normativas, pero no incluye la gestión de inventarios. Referencia: página 10-3."
*,Gestión de inventarios,,
,Documentación de incidentes,,
,Registros de capacitación,,
,Cumplimiento de normativas,,
<p>Cuál es la principal razón para implementar políticas de abuso de sustancias?</p>,1,"one, shuffle",La principal razón para implementar políticas de abuso de sustancias es prevenir el uso de drogas y alcohol en el lugar de trabajo para garantizar la seguridad de todos los empleados. Referencia: página 10-2.
,<p>Aumentar la productividad</p>,,
,Gestionar el tiempo de descanso,,
*,<p>Prevenir cualquier situacion de peligro</p>,,
,Regular el uso de equipo,,
<p>Cuál no es una actividad incluida en la capacitación en seguridad?</p>,1,"one, shuffle","La capacitación en seguridad incluye enseñar a los empleados sobre procedimientos de emergencia, uso de equipos de protección y prevención de accidentes, pero no incluye actividades recreativas. Referencia: página 10-2."
,Enseñar procedimientos de emergencia,,
,Uso de equipos de protección,,
,Prevención de accidentes,,
*,Actividades recreativas,,
<p>Cuál es la importancia de un plan de acción de emergencia?</p>,1,"one, shuffle","Un plan de acción de emergencia es crucial para preparar a los empleados en caso de emergencias, detallando procedimientos de evacuación y designaciones de responsabilidad. Referencia: página 10-3."
,Asegurar la producción continua,,
,<p>Reducir las posibilades de que el proyecto se prolongue</p>,,
,<p>Controlar la reaccion de los empleados cuando esten en situaciones estresantes</p>,,
*,<p>Preparar a los empleados para situaciones de emergencia</p>,,
<p>Qué no es necesario en la capacitación de seguridad en la obra?</p>,1,"one, shuffle","La capacitación en seguridad en la obra incluye la instrucción sobre procedimientos de emergencia, el uso de equipo de protección y la identificación de riesgos, pero no incluye la capacitación en ventas. Referencia: página 10-2."
,Procedimientos de emergencia,,
*,Capacitación en ventas,,
,Uso de equipo de protección,,
,Identificación de riesgos,,
<p>Cuál de los siguientes elementos no es parte de la capacitación en seguridad?</p>,1,"one, shuffle","La capacitación en seguridad incluye instrucción en procedimientos de emergencia, uso de equipo de protección y prevención de accidentes, pero no incluye la gestión de tiempo. Referencia: página 10-2."
*,Gestión de tiempo,,
,Procedimientos de emergencia,,
,Uso de equipo de protección,,
,Prevención de accidentes,,
<p>Qué debe hacer un empleado en caso de una emergencia según el plan de acción?</p>,1,"one, shuffle","En caso de emergencia, un empleado debe seguir los procedimientos de evacuación establecidos, conocer las rutas de escape y cumplir con las designaciones de responsabilidad. Referencia: página 10-3."
,Continuar trabajando,,
*,Seguir los procedimientos de evacuación,,
,Contactar a los clientes,,
,Revisar los documentos del proyecto,,
<p>Cuál no es un método para mantener un ambiente seguro en la obra?</p>,1,"one, shuffle","Mantener un ambiente seguro en la obra incluye realizar inspecciones regulares, proporcionar equipo de protección personal y asegurar la capacitación adecuada, pero no incluye la evaluación del rendimiento de ventas. Referencia: página 10-2."
,Inspecciones regulares,,
,Equipo de protección personal,,
*,Evaluación del rendimiento de ventas,,
,Capacitación adecuada,,
<p>Qué debe incluir un programa de seguridad efectivo?</p>,1,"one, shuffle","Un programa de seguridad efectivo debe incluir políticas de abuso de sustancias, mantenimiento de registros y capacitación en seguridad. Referencia: página 10-2."
,Políticas de marketing,,
,Gestión de proyectos,,
*,Políticas de abuso de sustancias,,
,Estrategias de ventas,,
<p>Cuál de los siguientes no es un objetivo del mantenimiento de registros?</p>,1,"one, shuffle","El objetivo del mantenimiento de registros es documentar incidentes, capacitaciones y cumplimiento de normativas, pero no incluye la evaluación de desempeño del empleado. Referencia: página 10-3."
,Documentación de incidentes,,
,Registros de capacitación,,
,Cumplimiento de normativas,,
*,Evaluación de desempeño del empleado,,
<p>Por qué es importante un plan médico de emergencia?</p>,1,"one, shuffle","Un plan médico de emergencia es importante para proporcionar procedimientos de primeros auxilios, números de contacto de emergencia y ubicación de equipos médicos en caso de una emergencia. Referencia: página 10-3."
,Aumentar la productividad,,
,Reducir costos operativos,,
*,Proporcionar procedimientos de primeros auxilios,,
,Controlar la calidad del producto,,
<p>Cuál de las siguientes no es una responsabilidad del equipo de seguridad?</p>,1,"one, shuffle","El equipo de seguridad es responsable de reducir el riesgo de accidentes, proteger a los trabajadores y proporcionar herramientas de protección personal, pero no de gestionar los beneficios de los empleados. Referencia: página 10-2."
,Reducir el riesgo de accidentes,,
,Proteger a los trabajadores,,
*,Gestionar los beneficios de los empleados,,
,Proveer herramientas de protección personal,,
<p>Qué no necesita contemplar un programa de aseguramiento de la calidad?</p>,1,"one, shuffle","Un programa de aseguramiento de la calidad debe incluir inspecciones regulares, revisiones de cumplimiento y auditorías de seguridad, pero no estrategias de marketing. Referencia: página 10-10."
,Inspecciones regulares,,
,Revisiones de cumplimiento,,
,Auditorías de seguridad,,
*,Estrategias de marketing,,
<p>Cuál de las siguientes no es una práctica para evitar accidentes en la obra?</p>,1,"one, shuffle","Para evitar accidentes en la obra se deben seguir procedimientos de emergencia, usar equipo de protección y realizar capacitaciones regulares, pero no se menciona el análisis de mercado. Referencia: página 10-2."
,Procedimientos de emergencia,,
,Uso de equipo de protección,,
*,<p>Llevar un analisis del mercado</p>,,
,Capacitaciones regulares,,
<p>Qué no se incluye en un plan de acción de emergencia?</p>,1,"one, shuffle","<p>Un plan de acción de emergencia incluye procedimientos de evacuación, métodos de comunicación y designación de responsabilidades, pero no incluye una investigación de mercados. Referencia: página 10-3.</p>"
*,<p>Investigación y plan de mercados óptimos</p>,,
,Procedimientos de evacuación,,
,Métodos de comunicación,,
,Designación de responsabilidades,,
<p>Cuál es un elemento fundamental de las políticas de seguridad?</p>,1,"one, shuffle",Un elemento fundamental de las políticas de seguridad es la capacitación en el uso correcto del equipo de protección personal para prevenir accidentes y lesiones en el lugar de trabajo. Referencia: página 10-2.
,Gestión de tiempo,,
*,Uso de equipo de protección personal,,
,<p>Análisis de mercado</p>,,
,Estrategias de ventas,,
<p>Cuál de los siguientes no es un aspecto clave del plan médico de emergencia?</p>,1,"one, shuffle","<p>El plan médico de emergencia debe incluir números de contacto de emergencia, procedimientos de primeros auxilios y ubicación de equipos médicos, pero no un el diseño completo del proyecto. Referencia: página 10-3.</p>"
,Números de contacto de emergencia,,
,Procedimientos de primeros auxilios,,
,Ubicación de equipos médicos,,
*,<p>Diseño del proyecto completado</p>,,
<p>Qué es una medida importante en la prevención de accidentes en la obra?</p>,1,"one, shuffle",Una medida importante en la prevención de accidentes en la obra es la realización de capacitaciones regulares para asegurarse de que todos los empleados comprendan y sigan las prácticas de trabajo seguras. Referencia: página 10-2.
,Evaluación del rendimiento de ventas,,
*,Capacitaciones regulares,,
,Gestión de tiempo,,
,<p>Estrategias de ahorro</p>,,
<p>Cuál de las siguientes no es una actividad que se realiza en un programa de seguridad?</p>,1,"one, shuffle","Un programa de seguridad incluye la evaluación de riesgos, la capacitación en seguridad y el mantenimiento de registros, pero no incluye la planificación de eventos sociales. Referencia: página 10-2."
,Evaluación de riesgos,,
,Capacitación en seguridad,,
*,Planificación de eventos sociales,,
,Mantenimiento de registros,,
<p>Cuál es la función del equipo de protección personal en un programa de seguridad?</p>,1,"one, shuffle",La función del equipo de protección personal es proteger a los trabajadores de posibles riesgos y minimizar las lesiones en el lugar de trabajo. Referencia: página 10-2.
,Aumentar la productividad,,
*,Proteger a los trabajadores,,
,Gestionar los tiempos de descanso,,
,Mejorar la calidad del producto,,
END,,,
