<p>¿Cuál de las siguientes no es una obligación del empleador bajo la Ley de Normas Justas de Trabajo (FLSA)?</p>,1,"one, shuffle","La FLSA no requiere que los empleadores proporcionen tiempo libre remunerado. Las obligaciones incluyen el establecimiento del salario mínimo, el pago por horas extras y el mantenimiento de registros. Consulta el Capítulo 3, Leyes laborales fundamentales, página 3-4."
,<p>Establecer un salario mínimo</p>,,
,Pagar horas extras,,
,Mantener registros de trabajo,,
*,Proporcionar tiempo libre remunerado,,
<p>¿Cuál es una de las estipulaciones de la Ley de Normas Justas de Trabajo (FLSA) en relación al salario mínimo?</p>,1,"one, shuffle","<p>La FLSA establece un salario mínimo federal que los empleadores deben pagar, asegurando que todos los trabajadores reciban una compensación mínima por su trabajo. Consulta el Capítulo 3, Leyes laborales fundamentales, página 3-5.</p>"
,Establece un salario mínimo para trabajadores agrícolas solamente,,
*,<p>Establece por lo menos la tarifa salarial mínima</p>,,
,No establece un salario mínimo,,
,Permite que los empleadores decidan el salario mínimo,,
<p>¿Cuál de las siguientes no es una obligación de los empleadores bajo la Ley de Normas Justas de Trabajo (FLSA)?</p>,1,"one, shuffle","<p>La FLSA no requiere que los empleadores proporcionen seguro dental. Las obligaciones incluyen el establecimiento del salario mínimo, el pago por horas extras y el mantenimiento de registros. Consulta el Capítulo 3, Leyes laborales fundamentales, página 3-5.</p>"
,Establecer un salario mínimo,,
,Pagar horas extras,,
,Mantener registros de trabajo,,
*,Proporcionar seguro dental,,
<p>¿Qué estipulación hace la Ley de Normas Justas de Trabajo (FLSA) sobre el trabajo infantil?</p>,1,"one, shuffle","<p>La FLSA regula el empleo de menores, estableciendo límites en las horas y tipos de trabajo que pueden realizar, para proteger su bienestar y asegurar su educación. Consulta el Capítulo 3, Leyes laborales fundamentales, página 3-3.</p>"
,No regula el trabajo infantil,,
*,Regula las horas y tipos de trabajo que pueden realizar los menores,,
,Permite a los menores trabajar sin restricciones,,
,<p>Requiere que los menores reciban menos del salario mínimo</p>,,
<p>¿Cuál de las siguientes no es una característica del salario mínimo bajo la Ley de Normas Justas de Trabajo (FLSA)?</p>,1,"one, shuffle","La FLSA no permite que los empleadores decidan el salario mínimo. Establece un salario mínimo federal que debe ser cumplido. Consulta el Capítulo 3, Leyes laborales fundamentales, página 3-4."
,Establece un salario mínimo federal,,
,Los estados pueden establecer salarios mínimos más altos,,
,El salario mínimo aplica a todos los empleados no exentos,,
*,Permite que los empleadores decidan el salario mínimo,,
<p>¿Cuál de las siguientes no es una etapa en el proceso de contratación de empleados?</p>,1,"one, shuffle","El proceso de contratación de empleados incluye la creación de descripciones de trabajo, la publicación de ofertas de trabajo, la entrevista de candidatos y la selección final. No incluye la terminación de empleados, que es un proceso separado. Consulta el Capítulo 3, página 3-2."
,Creación de descripciones de trabajo,,
,Publicación de ofertas de trabajo,,
*,<p>Terminación de empleados</p>,,
,Entrevista de candidatos,,
<p>¿Cuál de las siguientes no es una práctica recomendada para la contratación de empleados?</p>,1,"one, shuffle","<p>No revisar referencias es una práctica que puede llevar a contratar a candidatos no calificados o con antecedentes problemáticos. Revisar referencias es una práctica recomendada y esencial en la contratación de empleados. Consulta el Capítulo 3, página 3-2.</p>"
,Revisar referencias,,
,Realizar entrevistas estructuradas,,
*,No revisar referencias,,
,Proporcionar descripciones de trabajo claras,,
<p>¿Cuál de las siguientes no es una razón para realizar una revisión de antecedentes laborales?</p>,1,"one, shuffle","<p>La revisión de antecedentes laborales no se hace para discriminar a los candidatos, sino para asegurar que el candidato tenga un historial laboral confiable y relevante. Es importante para evaluar la idoneidad del candidato para el puesto. Consulta el Capítulo 3, página 3-2.</p>"
,Verificar la experiencia laboral del candidato,,
,Asegurar la idoneidad para el puesto,,
*,Discriminar a los candidatos,,
,Confirmar la veracidad de la información proporcionada,,
<p>¿Cuál es una práctica efectiva para asegurar la contratación de empleados calificados?</p>,1,"one, shuffle","<p>Una práctica efectiva es proporcionar descripciones de trabajo claras y detalladas. Esto ayuda a atraer a candidatos que tienen las habilidades y experiencia necesarias para el puesto. Consulta el Capítulo 3, página 3-1.</p>"
*,Proporcionar descripciones de trabajo claras y detalladas,,
,No definir claramente las responsabilidades del puesto,,
,Omitir información clave sobre el trabajo,,
,No realizar entrevistas estructuradas,,
<p>¿Cuál de las siguientes no es una herramienta utilizada para evaluar a los candidatos durante el proceso de contratación?</p>,1,"one, shuffle","<p>Las pruebas psicométricas, las entrevistas y las revisiones de referencias son herramientas comunes para evaluar a los candidatos. La evaluación del desempeño, sin embargo, se realiza después de la contratación. Consulta el Capítulo 3, página 3-2.</p>"
,<p>La capacitación y educación del candidato</p>,,
,<p>El historial de seguridad del candidato</p>,,
*,Evaluación del desempeño,,
,<p>Revisión de referencias</p>,,
<p>¿Cuál es una ventaja de realizar una revisión de referencias antes de contratar a un empleado?</p>,1,"one, shuffle","<p>La revisión de referencias permite verificar la experiencia laboral y las habilidades del candidato, asegurando que la información proporcionada durante el proceso de contratación sea precisa. Consulta el Capítulo 3, página 3-2.</p>"
*,Verificar la experiencia laboral del candidato,,
,Aumentar la duración del proceso de contratación,,
,Reducir la objetividad del proceso,,
,Crear sesgos en la contratación,,
<p>¿Cuál de las siguientes no es una técnica para atraer candidatos calificados?</p>,1,"one, shuffle","<p>Atraer candidatos calificados implica ofrecer descripciones de trabajo detalladas y beneficios competitivos. No proporcionar beneficios es una mala práctica que puede disuadir a candidatos calificados. Consulta el Capítulo 3, página 3-2.</p>"
,Ofrecer descripciones de trabajo detalladas,,
,Publicar ofertas de trabajo en múltiples plataformas,,
,<p>Conocer el historial de trabajos previos del candidato</p>,,
*,No proporcionar beneficios,,
<p>¿Cuál de las siguientes no es una práctica adecuada al entrevistar a candidatos?</p>,1,"one, shuffle","<p>No preparar preguntas relevantes para la entrevista puede llevar a una evaluación ineficaz de los candidatos. Preparar preguntas relevantes es crucial para una entrevista efectiva. Consulta el Capítulo 3, página 3-2.</p>"
,Preparar preguntas relevantes,,
,Crear un ambiente cómodo para el candidato,,
,Realizar entrevistas estructuradas,,
*,No preparar preguntas relevantes,,
<p>¿Cuál es una ventaja de proporcionar descripciones de trabajo claras durante el proceso de contratación?</p>,1,"one, shuffle","<p>Proporcionar descripciones de trabajo claras ayuda a los candidatos a entender las responsabilidades y expectativas del puesto, lo que puede atraer a candidatos mejor calificados. Consulta el Capítulo 3, página 3-1.</p>"
*,Ayuda a los candidatos a entender las responsabilidades del puesto,,
,<p>Dificulta la atracción de candidatos calificados</p>,,
,Genera confusión sobre las expectativas del puesto,,
,Reduce el número de candidatos interesados,,
<p>¿Cuál de las siguientes no es una característica de una entrevista efectiva?</p>,1,"one, shuffle","<p>Una entrevista efectiva incluye la preparación de preguntas relevantes y la creación de un ambiente cómodo. La falta de estructura puede llevar a evaluaciones inconsistentes. Consulta el Capítulo 3, página 3-2.</p>"
,Preparar preguntas relevantes,,
,Crear un ambiente cómodo,,
*,Falta de estructura,,
,Evaluar habilidades y experiencia de manera consistente,,
<p>¿Cuál de los siguientes no es un componente esencial del manual del empleado?</p>,1,"one, shuffle","El manual del empleado debe incluir políticas claras sobre el empleo, incluyendo la descripción del trabajo, las expectativas de conducta y las políticas de licencia. Sin embargo, las políticas de precios de productos no son parte del manual del empleado. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
,Descripción del trabajo,,
,Expectativas de conducta,,
,<p>Horario normal de trabajo</p>,,
*,Políticas de precios de productos,,
<p>¿Qué debe incluir la política de conducta en un manual del empleado?</p>,1,"one, shuffle","La política de conducta en el manual del empleado debe establecer las expectativas sobre el comportamiento de los empleados en el lugar de trabajo, incluyendo aspectos como el respeto mutuo, la puntualidad y la ética laboral. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
*,<p>Reglas de comportamiento</p>,,
,Detalles sobre beneficios de salud,,
,Procedimientos de pago,,
,Políticas de precios de productos,,
<p>¿Qué debe contener una sección de políticas de licencia en el manual del empleado?</p>,1,"one, shuffle","<p>El manual del empleado es un documento que usted crea en que cual se listan las políticas de la compañía y los beneficios y derechos de los empleados. Es importante que los empleados firmen un recibo en el que expresen que leyeron y comprenden el contenido del manual. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14.</p>"
*,<p>Las políticas de la compañía y los beneficios y derechos de los empleados</p>,,
,Procedimientos de pago,,
,Detalles sobre beneficios de salud,,
,Expectativas de comportamiento,,
<p>¿Qué importancia tiene el manual del empleado en la disciplina laboral?</p>,1,"one, shuffle","El manual del empleado es crucial para la disciplina laboral ya que proporciona una guía clara sobre las políticas de conducta y las consecuencias de no cumplir con ellas. Esto ayuda a gestionar la disciplina de manera justa y consistente. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
*,<p>Contar con políticas claras y bien documentadas</p>,,
,Detalla procedimientos de pago,,
,<p>Establece políticas de precios de productos</p>,,
,Describe beneficios de salud,,
<p>¿Qué debe incluir la política de beneficios en el manual del empleado?</p>,1,"one, shuffle","La política de beneficios debe detallar los tipos de beneficios ofrecidos, quién es elegible para ellos y cómo se pueden acceder. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
*,<p>Beneficios y horario normal de trabajo</p>,,
,Políticas de precios de productos,,
,Expectativas de comportamiento,,
,Procedimientos de pago,,
<p>¿Qué debe describir la política de disciplina en el manual del empleado?</p>,1,"one, shuffle","La política de disciplina debe describir los procedimientos y acciones disciplinarias que se tomarán en caso de incumplimiento de las políticas de la empresa, así como los derechos de los empleados en este proceso. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
*,Procedimientos y acciones disciplinarias,,
,Políticas de precios de productos,,
,Detalles sobre beneficios de salud,,
,Procedimientos de pago,,
<p>¿Cuál de las siguientes no es una ventaja de tener un manual del empleado?</p>,1,"one, shuffle","Un manual del empleado proporciona claridad en las expectativas y procedimientos, protege legalmente al empleador y ayuda a resolver disputas laborales. No está diseñado específicamente para mejorar la moral del cliente. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
,Proporciona claridad en las expectativas y procedimientos,,
,Protege legalmente al empleador,,
,Ayuda a resolver disputas laborales,,
*,Mejorar la moral del cliente,,
<p>¿Qué información debe incluir el manual del empleado sobre el horario de trabajo?</p>,1,"one, shuffle","El manual del empleado debe detallar el horario de trabajo, las políticas de tiempo extra, y los procedimientos para reportar horas trabajadas. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-14."
*,Detalles del horario de trabajo y políticas de tiempo extra,,
,Políticas de precios de productos,,
,<p>Procedimientos de pago</p>,,
,Detalles sobre beneficios de salud,,
<p>¿Qué debe incluir la política de tiempo extra en el manual del empleado?</p>,1,"one, shuffle","<p>La política de tiempo extra debe incluir las condiciones bajo las cuales se paga el tiempo extra, la tasa de pago y los procedimientos para solicitarlo. Consulta el Capítulo 3, Manual del empleado y políticas, página 3-5.</p>"
*,Condiciones y tasa de pago del tiempo extra,,
,Detalles sobre beneficios de salud,,
,Políticas de precios de productos,,
,Procedimientos de pago,,
<p>¿Cuál de las siguientes no es una razón válida para disciplinar a un empleado?</p>,1,"one, shuffle","<p>En el Capítulo 3 se describen varias razones válidas para disciplinar a un empleado, tales como el incumplimiento de las políticas de la empresa, la mala conducta en el lugar de trabajo y el bajo rendimiento. Sin embargo, las preferencias personales no son una razón válida para disciplinar a un empleado. Consulta el Capítulo 3, Disciplina y despido de empleados, página 3-15.</p>"
,Incumplimiento de las políticas de la empresa,,
,Mala conducta en el lugar de trabajo,,
,Bajo rendimiento,,
*,Preferencias personales del supervisor,,
<p>¿Cuál de las siguientes no es una cobertura típica del seguro de compensación a los trabajadores?</p>,1,"one, shuffle","<p>El seguro de compensación a los trabajadores cubre los gastos médicos, la pérdida de ingresos y los costos de rehabilitación debido a lesiones laborales. Sin embargo, no cubre la contratación de un sustituto. Consulta el Capítulo 3, página 3-15.</p>"
,Gastos médicos,,
,Pérdida de ingresos,,
*,<p>Contratación de un sustituto</p>,,
,<p>Costes de reentrenamiento</p>,,
<p>¿Cuál es una función principal del seguro de compensación a los trabajadores?</p>,1,"one, shuffle","El seguro de compensación a los trabajadores tiene la función principal de cubrir los gastos médicos y la pérdida de ingresos de los empleados que sufren lesiones laborales. Esto protege tanto al empleado como al empleador. Consulta el Capítulo 3, página 3-15."
*,Cubrir gastos médicos y pérdida de ingresos,,
,Cubrir vacaciones y tiempo libre pagado,,
,Proveer beneficios adicionales por desempleo,,
,Cubrir la contratación de nuevos empleados,,
<p>¿Cuál de las siguientes no es una cobertura que ofrece el seguro de compensación a los trabajadores?</p>,1,"one, shuffle","<p>El seguro de compensación a los trabajadores no cubre los costos de contratación de un nuevo empleado, sino que se centra en gastos médicos, pérdida de ingresos y rehabilitación. Consulta el Capítulo 3, página 3-15.</p>"
*,Costes de contratación de nuevos empleados,,
,Gastos médicos,,
,<p>Reposicion de salarios</p>,,
,<p>Costes de rreentrenamiento</p>,,
<p>¿Cuál de las siguientes no es una consecuencia de no proporcionar seguro de compensación a los trabajadores?</p>,1,"one, shuffle","No proporcionar seguro de compensación a los trabajadores puede resultar en multas y sanciones para el empleador, así como en responsabilidades legales y financieras. No resulta en beneficios adicionales para los empleados. Consulta el Capítulo 3, página 3-16."
,Multas y sanciones para el empleador,,
*,Beneficios adicionales para los empleados,,
,Responsabilidad legal,,
,Responsabilidad financiera,,
<p>¿Cuál es una consecuencia legal de no tener seguro de compensación a los trabajadores?</p>,1,"one, shuffle","Una consecuencia legal de no tener seguro de compensación a los trabajadores es que el empleador puede enfrentar sanciones y multas. Además, el empleador puede ser responsable de pagar los costos médicos y de rehabilitación del empleado lesionado. Consulta el Capítulo 3, página 3-16."
*,Enfrentar sanciones y multas,,
,Proveer beneficios de jubilación,,
,Recibir subsidios estatales,,
,Facilitar la contratación de nuevos empleados,,
<p>¿Cuál de las siguientes no es una cobertura requerida por el seguro de compensación a los trabajadores?</p>,1,"one, shuffle","El seguro de compensación a los trabajadores requiere cobertura para gastos médicos, pérdida de ingresos y costos de rehabilitación, pero no cubre la capacitación laboral. Consulta el Capítulo 3, página 3-16."
,Gastos médicos,,
,Pérdida de ingresos,,
,<p>Costes de rehabilitación hospitalaria</p>,,
*,Capacitación laboral,,
<p>¿Cuál de las siguientes no es una razón para que un empleado reciba compensación bajo el seguro de compensación a los trabajadores?</p>,1,"one, shuffle","Un empleado recibe compensación por gastos médicos, pérdida de ingresos y costos de rehabilitación debido a lesiones laborales. No reciben compensación para cubrir gastos personales no relacionados con el trabajo. Consulta el Capítulo 3, página 3-15."
,Gastos médicos,,
,Pérdida de ingresos,,
,Costes de rehabilitación,,
*,Gastos personales no relacionados con el trabajo,,
<p>¿Cuál es el propósito del seguro de desempleo?</p>,1,"one, shuffle","<p>El seguro de desempleo tiene como objetivo principal proporcionar asistencia financiera temporal a los trabajadores que han perdido su empleo sin culpa propia, ayudándolos a cubrir sus necesidades básicas mientras buscan nuevo empleo. Consulta el Capítulo 3, Seguro de desempleo. 3-17.</p>"
*,<p>Proporcionar asistencia financiera temporal a trabajadores desempleados pero no por su culpa</p>,,
,<p>Proporcionar beneficios médicos a los trabajadores</p>,,
,<p>Cubrir a trabajadores autónomos</p>,,
,Garantizar beneficios a largo plazo,,
<p>¿Cuál de las siguientes no es una condición para recibir seguro de desempleo?</p>,1,"one, shuffle","<p>Para recibir seguro de desempleo, un trabajador debe haber perdido su empleo sin culpa propia y cumplir con los requisitos estatales de salario y tiempo trabajado. No es necesario estar empleado actualmente ni haber dejado el trabajo voluntariamente. Consulta el Capítulo 3, Seguro de desempleo. 3-17.</p>"
,Perder el empleo sin culpa propia,,
,Cumplir con los requisitos estatales de salario y tiempo trabajado,,
*,Estar actualmente empleado,,
,No haber dejado el trabajo voluntariamente,,
<p>¿Cuál es una de las condiciones que los trabajadores deben cumplir para recibir seguro de desempleo?</p>,1,"one, shuffle","<p>Para recibir seguro de desempleo, los trabajadores deben haber perdido su empleo sin culpa propia y cumplir con los requisitos estatales de salario y tiempo trabajado, asegurando que se beneficien aquellos que realmente necesitan asistencia. Consulta el Capítulo 3, Seguro de desempleo. 3-17.</p>"
*,Haber perdido el empleo sin culpa propia,,
,Ser trabajador autónomo,,
,No cumplir con los requisitos estatales de salario,,
,Dejar el trabajo voluntariamente,,
<p>¿Cuál de las siguientes no es una razón válida para la negación de los beneficios de seguro de desempleo?</p>,1,"one, shuffle","<p>Los beneficios de seguro de desempleo pueden ser denegados si un trabajador deja voluntariamente su trabajo sin causa justificada, es despedido por mala conducta o no busca empleo activamente. Sin embargo, perder el empleo sin culpa propia es una razón válida para recibir beneficios. Consulta el Capítulo 3, Seguro de desempleo. 3-17.</p>"
,Dejar voluntariamente el trabajo sin causa justificada,,
,Ser despedido por mala conducta,,
,No buscar empleo activamente,,
*,Perder el empleo sin culpa propia,,
<p>¿Qué sucede si un empleador no paga los impuestos de seguro de desempleo?</p>,1,"one, shuffle","<p>Si un empleador no paga los impuestos de seguro de desempleo, pueden enfrentar sanciones y multas, y sus empleados podrían no ser elegibles para recibir beneficios de desempleo en caso de perder su trabajo. Consulta el Capítulo 3, Seguro de desempleo. 3-17</p>"
*,Pueden enfrentar sanciones y multas,,
,Los empleados automáticamente recibirán beneficios,,
,El empleador no enfrentará consecuencias,,
,Los empleados perderán sus beneficios médicos,,
<p>¿Cuál es una condición para que los empleadores paguen impuestos de seguro de desempleo?</p>,1,"one, shuffle","Los empleadores deben pagar impuestos de seguro de desempleo sobre los salarios de sus empleados para financiar el sistema que proporciona beneficios a los trabajadores desempleados que cumplen con los requisitos. Consulta el Capítulo 3, Seguro de desempleo."
*,Pagar impuestos sobre los salarios de los empleados,,
,Proveer beneficios médicos,,
,Cubrir a trabajadores autónomos,,
,Proveer beneficios a largo plazo,,
