<p>Cuál de las siguientes NO ES deber de la Persona Responsable de la Administración (RMI) en Oregón?</p>,1,"one, shuffle","<p>La Persona Responsable de la Administración (RMI) no es responsable de pagar las deudas personales del contratista, sino de cumplir con la capacitación y supervisar las actividades del negocio. Consulta el Capítulo 1, Persona responsable de la administración, página 1-2.</p>"
,<p>Completar los requisitos de capacitación y de pruebas</p>,,
,<p>Supervisar las actividades de construccion del negocio</p>,,
*,Pagar deudas personales del contratista,,
,<p>Ejercer la autoridad de administración</p>,,
<p>Qué debe hacer un contratista si cambia la entidad comercial de su negocio en Oregón?</p>,1,"one, shuffle","Si un contratista cambia la entidad comercial de su negocio, debe completar una nueva solicitud de licencia, pagar nuevas tarifas administrativas y proporcionar nueva fianza y seguro. Consulta el Capítulo 1, Cambios en la entidad comercial, página 1-8."
,<p>Pagar solo las tarifas administrativas</p>,,
,Actualizar solo la fianza,,
,Mantener la misma licencia,,
*,Completar una nueva solicitud de licencia,,
<p>¿Cuál de los siguientes no es un miembro de la Junta de Contratistas de la Construcción de Oregón?</p>,1,"one, shuffle","<p>La Junta de Contratistas de la Construcción de Oregón está compuesta por miembros nombrados por el gobernador y ratificados por el senado. Estos incluyen contratistas residenciales, comerciales, miembros de la comunidad y un representante del gobierno local, pero no incluye inspectores de código de construcción. Ver Capítulo 1, página 1-1.</p>"
,Contratistas que trabajan principalmente en estructuras residenciales,,
,Contratistas generales que trabajan principalmente en estructuras comerciales grandes,,
*,Inspectores de código de construcción,,
,Miembros de la comunidad,,
¿Cuál es una de las funciones de la Junta de Contratistas de la Construcción?,1,"one, shuffle","La Junta de Contratistas de la Construcción tiene varias responsabilidades clave, incluyendo establecer políticas, implementar legislación, supervisar al administrador de la CCB, adoptar normas administrativas y revisar apelaciones. Ver Capítulo 1, página 1-2."
*,<p>Establecer políticas e implementar legislación</p>,,
,Realizar inspecciones de sitios de construcción,,
,Emitir licencias individuales de cerrajero,,
,Organizar cursos de capacitación para contratistas,,
<p>¿Cuál de las siguientes no es una responsabilidad de la Junta de Contratistas de la Construcción?</p>,1,"one, shuffle","La Junta de Contratistas de la Construcción no se encarga de aprobar préstamos para contratistas, sino que sus responsabilidades incluyen la supervisión del administrador de la CCB, la adopción de normas administrativas y la revisión de apelaciones a órdenes propuestas. Ver Capítulo 1, página 1-2."
*,<p>Aprobar préstamos para contratistas</p>,,
,Supervisar al administrador de la CCB,,
,Adoptar normas administrativas,,
,Revisar apelaciones a órdenes propuestas,,
¿Cuántos miembros componen la Junta de Contratistas de la Construcción de Oregón?,1,"one, shuffle","<p>La Junta de Contratistas de la Construcción está compuesta por nueve miembros, que incluyen contratistas residenciales y comerciales, miembros de la comunidad, y un representante del gobierno local. Ver Capítulo 1, página 1-1.</p>"
,<p>Cinco miembros</p>,,
,Diez miembros,,
*,Nueve miembros,,
,Ocho miembros,,
¿Cuál de las siguientes no es una categoría de miembros de la Junta de Contratistas de la Construcción de Oregón?,1,"one, shuffle","La Junta de Contratistas de la Construcción incluye contratistas residenciales, comerciales, miembros de la comunidad y un representante del gobierno local, pero no incluye representantes de asociaciones de propietarios de viviendas. Ver Capítulo 1, página 1-2."
,Contratistas especializados en remodelaciones residenciales,,
,Contratistas generales de grandes estructuras comerciales,,
,Miembros de la comunidad,,
*,Representantes de asociaciones de propietarios de viviendas,,
¿Cuál de las siguientes no es una función de los miembros de la Junta de Contratistas de la Construcción?,1,"one, shuffle","Los miembros de la Junta de Contratistas de la Construcción no son responsables de la revisión de contratos individuales, sino que se enfocan en establecer políticas, supervisar al administrador y revisar apelaciones. Ver Capítulo 1, página 1-2."
,Adoptar normas administrativas,,
,Revisar apelaciones a órdenes propuestas,,
,Supervisar al administrador de la CCB,,
*,Revisar contratos individuales,,
¿Qué se requiere para que una persona sea nombrada miembro de la Junta de Contratistas de la Construcción?,1,"one, shuffle","Los miembros de la Junta de Contratistas de la Construcción son nombrados por el gobernador y deben ser ratificados por el senado de Oregón. Esto asegura que los miembros sean seleccionados cuidadosamente y aprobados por el gobierno estatal. Ver Capítulo 1, página 1-2."
*,Ser nombrado por el gobernador y ratificado por el senado de Oregón,,
,Ser elegido por los contratistas locales,,
,Completar un curso de capacitación de la CCB,,
,Presentar una solicitud ante la CCB,,
¿Qué tipo de contratista debe estar representado en la Junta de Contratistas de la Construcción de Oregón?,1,"one, shuffle","La Junta de Contratistas de la Construcción incluye contratistas que trabajan principalmente en estructuras residenciales, remodelaciones, y grandes estructuras comerciales, asegurando una representación diversa de la industria. Ver Capítulo 1, página 1-2."
,Contratistas que trabajan en proyectos gubernamentales,,
*,Contratistas que trabajan en estructuras residenciales,,
,Contratistas que trabajan en proyectos de paisajismo,,
,Contratistas que trabajan exclusivamente en techos,,
¿Cuál de las siguientes no es una responsabilidad de la Junta de Contratistas de la Construcción en Oregón?,1,"one, shuffle","La Junta de Contratistas de la Construcción de Oregón tiene varias responsabilidades clave, incluyendo establecer políticas, supervisar al administrador de la CCB, adoptar normas administrativas y revisar apelaciones a órdenes propuestas. Sin embargo, la concesión de licencias para oficios específicos no es una de sus responsabilidades. Consulta el Capítulo 1, Leyes y normas, página 1-2."
,Establecer políticas,,
,Supervisar al administrador de la CCB,,
*,Conceder licencias para oficios específicos,,
,Adoptar normas administrativas,,
¿Cuál de los siguientes documentos contiene las leyes que rigen los contratos de construcción en Oregón?,1,"one, shuffle","Las leyes que rigen los contratos de construcción en Oregón se encuentran principalmente en los Estatutos Revisados de Oregón (ORS), específicamente en el capítulo 701. Consulta el Capítulo 1, Leyes y normas, página 1-2."
,Normas Administrativas de Oregón (OAR),,
*,Estatutos Revisados de Oregón (ORS),,
,Manuales de la CCB,,
,Códigos de Construcción de Oregón,,
¿Cuál de las siguientes no es una categoría de licencia emitida por la Junta de Contratistas de la Construcción en Oregón?,1,"one, shuffle","<p>La Junta de Contratistas de la Construcción emite varias categorías de licencias, incluyendo licencias para contratistas comerciales, residenciales y desarrolladores. Sin embargo, no emite licencias para ""Inspectores de Seguridad"". Consulta el Capítulo 1, Leyes y normas, página 1-4 y 1-5.</p>"
,Contratista comercial,,
*,<p>Inspector de Seguridad</p>,,
,Contratista residencial,,
,Desarrollador,,
¿Qué tipo de licencia necesita un contratista que trabaja tanto en estructuras residenciales como comerciales en Oregón?,1,"one, shuffle","Un contratista que trabaja tanto en estructuras residenciales como comerciales necesita obtener ambos endosos, el comercial y el residencial. Consulta el Capítulo 1, Leyes y normas, página 1-5."
,Un endoso comercial,,
,Un endoso residencial,,
*,"<p>Ambos endosos, comercial y residencial</p>",,
,No necesita licencia,,
¿Cuál de las siguientes no es una regulación que un contratista debe cumplir para obtener una licencia en Oregón?,1,"one, shuffle","Los contratistas deben cumplir con varias regulaciones para obtener una licencia, incluyendo la obtención de una fianza, un seguro de responsabilidad y la designación de una Persona Responsable de la Administración (RMI). Sin embargo, la ""certificación ambiental"" no es una de estas regulaciones. Consulta el Capítulo 1, Leyes y normas, página 1-3."
,Obtención de una fianza,,
,Obtención de un seguro de responsabilidad,,
*,<p>Certificación ambiental</p>,,
,Designación de una RMI,,
¿Cuál de las siguientes no es una responsabilidad de la Persona Responsable de la Administración (RMI) en un negocio de construcción?,1,"one, shuffle","<p>La RMI debe cumplir con la capacitación y los exámenes requeridos y ejercer autoridad sobre las actividades de construcción del negocio. No es responsabilidad de la RMI establecer la política de la empresa. Consulta el Capítulo 1, Leyes y normas, página 1-2.</p>"
,Ejercer autoridad sobre las actividades de construcción,,
,Cumplir con la capacitación requerida,,
,Aprobar los exámenes requeridos,,
*,Establecer la política de la empresa,,
¿Qué debe hacer un contratista si cambia de entidad comercial en Oregón?,1,"one, shuffle","Si un contratista cambia de entidad comercial, debe completar una nueva solicitud de licencia, pagar tarifas administrativas nuevas y proporcionar una fianza y seguro nuevos. Consulta el Capítulo 1, Leyes y normas, página 1-8."
,Continuar con la misma licencia,,
*,<p>Completar una nueva solicitud de licencia</p>,,
,Solo notificar a la CCB,,
,Actualizar la RMI,,
¿Cuál de las siguientes no es una de las áreas supervisadas por la Junta de Contratistas de la Construcción en Oregón?,1,"one, shuffle","La Junta supervisa la administración de la CCB, establece políticas y adopta normas administrativas. Sin embargo, la ""capacitación de los empleados"" no está bajo su supervisión directa. Consulta el Capítulo 1, Leyes y normas, página 1-2."
,<p>Revisar la administración de la CCB</p>,,
,Establecer políticas,,
*,Capacitación de los empleados,,
,Adoptar normas administrativas,,
¿Cuál de las siguientes no es una actividad que requiere una licencia de contratista en Oregón?,1,"one, shuffle","<p>En Oregón, la ley establece que algunas actividades específicas no requieren una licencia de contratista, a diferencia de otras como la construcción o la poda de árboles. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2.</p>"
,Construcción de edificios comerciales,,
*,<p>Servicio de irrigacion</p>,,
,<p>Poda de árboles</p>,,
,<p>Inspección de viviendas</p>,,
¿Quién de los siguientes debe obtener una licencia de contratista en Oregón?,1,"one, shuffle","La ley de Oregón especifica que cualquier persona o entidad que, por compensación, se encarga de la construcción, alteración, reparación o demolición de cualquier estructura debe obtener una licencia de contratista. Esto incluye tanto a contratistas que trabajan en propiedades residenciales como comerciales. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2."
*,Una empresa que construye viviendas para vender,,
,Un propietario que realiza reparaciones menores en su propia casa,,
,Un paisajista que planta flores en jardines,,
,<p>Un trabajador contratado para limpieza de oficinas</p>,,
¿Cuál de las siguientes no requiere una licencia de contratista en Oregón?,1,"one, shuffle","La ley de Oregón exime de la obligación de tener una licencia de contratista a ciertas actividades específicas, como la realización de trabajos menores cuyo costo total no exceda los $1,000 y no impliquen una promoción como contratista. Esta excepción está diseñada para pequeñas tareas que no justifican la carga de obtener una licencia completa. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2."
,Construcción de una nueva estructura residencial,,
*,"Trabajos menores con un costo total menor a $1,000",,
,Reparación de sistemas de calefacción en una residencia,,
,Instalación de un nuevo sistema de plomería en un edificio comercial,,
¿Cuál de las siguientes no es una excepción para no necesitar una licencia de contratista en Oregón?,1,"one, shuffle","Existen excepciones específicas bajo la ley de Oregón donde no se requiere una licencia de contratista. Sin embargo, actividades como la construcción de una estructura con la intención de vender siempre requieren una licencia. Otras excepciones se aplican a trabajos menores o empleados del propietario. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2."
,"Trabajos menores bajo $1,000",,
,Empleados del propietario,,
*,Construcción con intención de vender,,
,Contratistas de paisajismo con licencia,,
¿Quién está exento de obtener una licencia de contratista en Oregón?,1,"one, shuffle","La ley de Oregón exime a ciertas personas de la obligación de obtener una licencia de contratista, como aquellos que realizan trabajos menores que no superan los $1,000 y no se promocionan como contratistas, o empleados directos del propietario que realizan trabajos en la propiedad del empleador. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2."
*,Un empleado que trabaja en la propiedad de su empleador,,
,Una empresa que construye casas para vender,,
,Un negocio que ofrece servicios de poda de árboles,,
,Un contratista independiente,,
¿Cuál de los siguientes no necesita obtener una licencia de contratista en Oregón?,1,"one, shuffle","Según la ley de Oregón, ciertos trabajos menores y específicos no requieren una licencia de contratista, como aquellos realizados ocasionalmente y cuyo valor total no supere los $1,000. Esto excluye la construcción o alteración de estructuras con intención de venta, que sí requieren una licencia. Consulta el Capítulo 1, ¿Quién debe tener una licencia?, página 1-2."
,Construcción de una nueva residencia,,
,Reparación de una estructura comercial,,
*,"Trabajos menores y ocasionales bajo $1,000",,
,Inspección de viviendas para la venta,,
¿Cuál de las siguientes no es una responsabilidad de la Persona Responsable de la Administración (RMI)?,1,"one, shuffle","La RMI no es responsable de la obtención de licencias de otros contratistas. La RMI debe tener autoridad de administración o supervisión sobre las actividades de construcción del negocio, y completar los requisitos de capacitación y pruebas. Consulta el Capítulo 1, página 1-2."
*,Obtención de licencias de otros contratistas,,
,Ejercer la autoridad de administración o supervisión,,
,Completar los requisitos de capacitación,,
,Ser propietario del negocio o un empleado designado,,
¿Qué debe hacer la RMI para cumplir con los requisitos de la CCB?,1,"one, shuffle","La RMI debe completar los requisitos de capacitación y pruebas, además de ser un propietario del negocio o un empleado designado con autoridad de administración. Consulta el Capítulo 1, página 1-2."
,Ser un empleado sin autoridad de administración,,
,Ser propietario del negocio sin capacitación,,
*,Completar los requisitos de capacitación y pruebas,,
,Obtener licencias de otros contratistas,,
¿Cuál de las siguientes no es una cualidad de la RMI según las regulaciones de Oregón?,1,"one, shuffle","La RMI no puede ser un contratista independiente sin relación con el negocio. Debe ser un propietario o un empleado designado con autoridad. Consulta el Capítulo 1, página 1-2."
,Ejercer autoridad de administración,,
*,Ser un contratista independiente,,
,Ser un empleado designado,,
,Completar las pruebas requeridas,,
¿Cuál de las siguientes no es una condición para que la RMI mantenga su rol?,1,"one, shuffle","La RMI no necesita registrar la empresa en la Secretaría de Estado, aunque es una tarea administrativa importante. La RMI debe completar los requisitos de capacitación y pruebas y estar en el registro en todo momento. Consulta el Capítulo 1, página 1-2."
,Estar en el registro en todo momento,,
*,Registrar la empresa en la Secretaría de Estado,,
,Completar los requisitos de capacitación,,
,Ejercer autoridad de supervisión,,
¿Qué sucede si una RMI deja el negocio?,1,"one, shuffle","Si una RMI deja el negocio, el contratista debe designar a una nueva RMI y notificar a la CCB para evitar multas o suspensiones de licencia. Consulta el Capítulo 1, página 1-2."
,El negocio se cierra,,
,La licencia del negocio se revoca automáticamente,,
*,El contratista debe designar a una nueva RMI y notificar a la CCB,,
,El negocio debe cambiar su entidad legal,,
¿Cuál de las siguientes no es una acción requerida por la RMI para obtener una licencia?,1,"one, shuffle","La RMI no debe registrar otros negocios para obtener la licencia. Debe completar los requisitos de capacitación y pruebas, y ser un propietario o empleado designado. Consulta el Capítulo 1, página 1-2."
*,Registrar otros negocios,,
,Completar la capacitación y las pruebas,,
,Ejercer autoridad de administración,,
,Ser un propietario o empleado designado,,
¿Cuál de las siguientes no es una característica de una RMI efectiva?,1,"one, shuffle","No se requiere que una RMI contrate empleados personalmente. La RMI debe ejercer autoridad de supervisión y completar los requisitos de capacitación. Consulta el Capítulo 1, página 1-2."
,Ejercer autoridad de supervisión,,
,Ser un empleado designado o propietario,,
*,Contratar empleados personalmente,,
,Completar los requisitos de capacitación y pruebas,,
¿Qué debe hacer una RMI para mantener la licencia activa del contratista?,1,"one, shuffle","La RMI debe cumplir con los requisitos de capacitación y pruebas, y estar registrada con la CCB en todo momento. Consulta el Capítulo 1, página 1-2."
*,Mantenerse en el registro en todo momento,,
,Pagar las deudas del negocio,,
,Registrar nuevos empleados,,
,Actualizar la dirección de la empresa cada año,,
¿Cuál de los siguientes no es un contratista exento de licencias según las regulaciones de Oregón?,1,"one, shuffle","Los empleados de un contratista no necesitan tener una licencia independiente para trabajar bajo la supervisión del contratista. Sin embargo, esto no aplica a personas que se promocionan como contratistas. Consulta el Capítulo 1, Contratistas exentos de licencias, página 1-2."
*,Aquellos que se promocionan como contratistas,,
,Un propietario que contrata a un contratista con licencia,,
,Empleados de un contratista,,
,Un contratista de paisajismo con licencia,,
¿Cuál de los siguientes no está exento de obtener una licencia de contratista en Oregón?,1,"one, shuffle","Los negocios que realizan servicios de poda de árboles están exentos de licencias a menos que se promocionen como contratistas de paisajismo o se encuentren bajo otras excepciones. Consulta el Capítulo 1, Contratistas exentos de licencias, página 1-2."
,Un distrito escolar que hace que los estudiantes construyan edificaciones para vender,,
,Un negocio de inspección de viviendas,,
*,Personas que realizan servicios de poda de árboles y se promocionan como contratistas,,
,Propietarios que contratan a un contratista con licencia,,
¿Cuál de los siguientes está exento de obtener una licencia de contratista en Oregón?,1,"one, shuffle","Un propietario que contrata a un contratista con licencia no necesita obtener una licencia adicional para supervisar el trabajo realizado en su propiedad. Consulta el Capítulo 1, Contratistas exentos de licencias, página 1-2."
,"Personas que realizan trabajos menores a $1,000",,
*,Propietarios que contratan a contratistas con licencia,,
,Negocios de inspección de viviendas,,
,Compañías de arrendamiento de trabajadores,,
¿Cuál de los siguientes está exento de obtener una licencia de contratista en Oregón?,1,"one, shuffle","Las personas que trabajan en sistemas agrícolas de drenaje, zanjas o irrigación están exentas de obtener una licencia de contratista en Oregón. Consulta el Capítulo 1, Contratistas exentos de licencias, página 1-3."
,"Personas que realizan trabajos menores a $1,000",,
,Inspectores de código de construcción,,
*,Personas que trabajan en sistemas agrícolas de drenaje,,
,Propietarios que contratan a contratistas con licencia,,
¿Cuál de las siguientes no es una característica de un contratista independiente según las leyes de Oregón?,1,"one, shuffle","Un contratista independiente debe determinar cómo completar el trabajo. Esta definición ayuda a diferenciarlo de un empleado, que trabaja bajo el derecho de dirección y control de un supervisor. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
*,Trabaja bajo el control directo de un supervisor,,
,Se contrata para realizar un proyecto específico,,
,Determina cómo completar el trabajo,,
,Opera como una entidad separada,,
¿Cuál de las siguientes no es una responsabilidad de un contratista independiente en Oregón?,1,"one, shuffle","Un contratista independiente debe determinar cómo completar el trabajo y cumplir con el proyecto específico para el cual fue contratado. Sin embargo, no trabajan según un sueldo por hora. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
,Determinar cómo completar el trabajo,,
,Ser contratado para un proyecto específico,,
*,Trabajar por un sueldo por hora,,
,Mantener su propia entidad de negocios,,
¿Qué determina principalmente la diferencia entre un contratista independiente y un empleado en Oregón?,1,"one, shuffle","La diferencia principal radica en el derecho de dirección y control que se tiene sobre el trabajador. Un contratista independiente determina cómo completar el trabajo, mientras que un empleado trabaja bajo la dirección de un supervisor. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
*,Derecho de dirección y control,,
,Método de pago,,
,Tipo de trabajo realizado,,
,Volumen de trabajo anual,,
¿Cuál de las siguientes no es una condición para que un contratista sea considerado independiente?,1,"one, shuffle","Un contratista independiente debe determinar cómo completar el trabajo, operar como una entidad separada y ser contratado para un proyecto específico. No es relevante el tamaño del proyecto. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
,Determinar cómo completar el trabajo,,
,Operar como una entidad separada,,
*,El tamaño del proyecto,,
,Ser contratado para un proyecto específico,,
¿Qué aspecto define a un contratista independiente en Oregón?,1,"one, shuffle","Un contratista independiente en Oregón es una persona o negocio que se contrata para realizar una actividad o proyecto específico y determina cómo completar el trabajo. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
*,Realizar una actividad o proyecto específico,,
,Trabajar por un sueldo por hora,,
,Operar bajo la dirección de un supervisor,,
,Ser empleado fijo de una empresa,,
¿Cuál de los siguientes no es un factor relevante para determinar si alguien es un contratista independiente en Oregón?,1,"one, shuffle","Un contratista independiente no trabaja bajo la dirección de un supervisor y determina cómo completar el trabajo. El salario mensual no es un factor relevante. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
,Determinar cómo completar el trabajo,,
,Ser contratado para un proyecto específico,,
,Operar como una entidad separada,,
*,Salario mensual,,
¿Cuál es uno de los requisitos para que un contratista sea considerado independiente en Oregón?,1,"one, shuffle","Un contratista independiente debe operar como una entidad separada y determinar cómo completar el trabajo. Esto distingue su autonomía y control sobre el proyecto. Consulta el Capítulo 1, Contratistas independientes, página 1-3."
*,Operar como una entidad separada,,
,Trabajar bajo la dirección de un supervisor,,
,Recibir un sueldo fijo mensual,,
,Ser un empleado de tiempo completo,,
¿Cuál de los siguientes no es un paso necesario para obtener una licencia de contratista en Oregón?,1,"one, shuffle","No es necesario presentar un documento que pruebe la finalización de un curso universitario para obtener una licencia de contratista en Oregón. Los pasos necesarios incluyen elegir una entidad comercial, obtener una fianza de garantía y un seguro de responsabilidad, y completar la capacitación y examen requeridos. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-4."
,Elegir una entidad comercial,,
,Obtener una fianza de garantía,,
,Completar la capacitación y el examen requeridos,,
*,Presentar un título universitario,,
¿Cuál es el primer paso en el proceso de obtención de licencias para contratistas en Oregón?,1,"one, shuffle","El primer paso en el proceso de obtención de licencias es decidirse por una entidad de negocios. Este paso es crucial ya que afecta la responsabilidad, los impuestos y la administración financiera del contratista. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-4."
*,<p>Decidirse por una entidad de negocios</p>,,
,<p>Pagar por su Seguro de compensación a los trabajadores</p>,,
,Obtener una fianza de garantía,,
,Registrar el nombre comercial asumido,,
¿Cuál de los siguientes no es un requisito para mantener una licencia de contratista en Oregón?,1,"one, shuffle","No es necesario obtener una segunda fianza de garantía para mantener una licencia de contratista. Los requisitos incluyen mantener la fianza y el seguro originales, reportar cambios de dirección y cumplir con la educación continua. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-8."
,Reportar cambios de dirección,,
,Mantener la fianza original,,
,Cumplir con la educación continua,,
*,Obtener una segunda fianza de garantía,,
¿Cuál de los siguientes documentos debe presentarse ante la Secretaría de Estado de Oregón?,1,"one, shuffle","El registro comercial debe presentarse ante la Secretaría de Estado de Oregón. Esto es necesario para establecer la entidad comercial y para registrar cualquier nombre comercial asumido. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-4."
*,<p>Registro comercial</p>,,
,Fianza de garantía,,
,Prueba de seguro de responsabilidad,,
,Capacitación completada,,
¿Cuál de las siguientes no es una responsabilidad de la Persona Responsable de la Administración (RMI)?,1,"one, shuffle","La RMI no es responsable de obtener los números fiscales del empleador. Las responsabilidades de la RMI incluyen completar los requisitos de capacitación y pruebas, y ser nombrada en la solicitud de licencia. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-4."
,Completar los requisitos de capacitación,,
,Ser nombrada en la solicitud de licencia,,
,Ejercer la autoridad de administración o supervisión,,
*,Obtener los números fiscales del empleador,,
¿Cuál es la función principal de la fianza de garantía en el proceso de obtención de licencias?,1,"one, shuffle","La fianza de garantía es una promesa de pago limitada si un contratista no cumple con sus obligaciones financieras. Es necesaria para proteger a los clientes y asegurar el cumplimiento de las responsabilidades contractuales. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-7."
*,<p>Proteger a los clientes en caso de incumplimiento</p>,,
,Registrar la entidad comercial,,
,Completar la capacitación y el examen,,
,Obtener un número fiscal del empleador,,
¿Cuál de las siguientes no es una actividad que debe realizar el contratista para mantener su licencia activa?,1,"one, shuffle","No es necesario que el contratista registre cada proyecto individualmente para mantener su licencia activa. Las actividades necesarias incluyen reportar cambios de dirección, mantener la fianza y el seguro, y cumplir con la educación continua. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-8."
,Reportar cambios de dirección,,
,Mantener la fianza y el seguro,,
,Cumplir con la educación continua,,
*,Registrar cada proyecto individualmente,,
¿Qué documento debe presentar un contratista para renovar su licencia como activa?,1,"one, shuffle","Para renovar una licencia como activa, un contratista debe presentar una fianza de garantía, un certificado de seguro vigente, y evidencia de haber completado la educación continua. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-9."
*,Una fianza de garantía,,
,Un nombre comercial asumido,,
,Un contrato con un subcontratista,,
,Un plan de negocios,,
¿Cuál de las siguientes no es una condición que debe cumplir un contratista al agregar un nuevo endoso?,1,"one, shuffle","No es necesario que el contratista solicite una nueva licencia al agregar un nuevo endoso. El contratista debe contar con la capacitación y los seguros necesarios para el nuevo endoso. Consulta el Capítulo 1, Proceso de obtención de licencias, página 1-5."
,Obtener la capacitación requerida,,
,Presentar la fianza correspondiente,,
,Mantener el seguro adecuado,,
*,Solicitar una nueva licencia,,
¿Cuál de los siguientes no es un endoso residencial según la Guía de NASCLA?,1,"one, shuffle","Los endosos residenciales en la Guía de NASCLA incluyen el contratista residencial general, contratista residencial especializado, contratista residencial limitado, y desarrollador residencial. Consulta el Capítulo 1, Endoso de licencias, página 1-5."
,Contratista residencial general,,
,Contratista residencial especializado,,
,Contratista residencial limitado,,
*,Contratista comercial especializado,,
¿Cuál de los siguientes no es un requisito de experiencia para los contratistas comerciales nivel 1?,1,"one, shuffle","Los contratistas comerciales nivel 1 deben demostrar que tienen empleados con un total combinado de ocho años de experiencia en la construcción, o pueden sustituir esta experiencia con educación relevante. Consulta el Capítulo 1, Requisitos de experiencia para contratistas comerciales, página 1-5."
